time,assay,95% LCI,95% UCI,95% LPI,95% UPI
0.0,0.12283977935592649,0.11887145260565482,0.1269821611410284,0.08777035414966325,0.15730980799035163
0.36363636363636365,0.1368515819727922,0.13121950674101088,0.14434225037594167,0.10228762039875683,0.1717630572687106
0.7272727272727273,0.1465419069482644,0.13938448350999125,0.15583915993552136,0.11198811516027932,0.18140144846931375
1.0909090909090908,0.15408346293842654,0.14580107248542815,0.16406593260701258,0.11950199016303184,0.18885513846115712
1.4545454545454546,0.16031585994222122,0.15142315682028545,0.17044955178532448,0.12570992586634971,0.19500481270255776
1.8181818181818183,0.16565854855723292,0.15647047292350616,0.17578590960175325,0.13103642476857377,0.20027497854762424
2.1818181818181817,0.17035333039061698,0.1607619822220546,0.1804096654792179,0.13572260298327546,0.20490675682052725
2.5454545454545454,0.1745531569301329,0.1649340005899552,0.1844441717785302,0.13991989675041566,0.20905158832475118
2.909090909090909,0.1783613275013843,0.16871298781103877,0.18800349119882845,0.14373021003912728,0.21281138144401918
3.272727272727273,0.1818511008355795,0.1721772167935082,0.19122602645545989,0.14722567621071597,0.2162582738034875
3.6363636363636367,0.18507643839844748,0.17553066385955532,0.194167002024112,0.1504593791180549,0.21944535336738663
4.0,0.1880783102552877,0.17854137314454865,0.19688408090096643,0.15347160789057185,0.2224129132223095
4.363636363636363,0.19088860354311693,0.18138355567307785,0.1994146040245693,0.15629371862256577,0.22519231326388453
4.7272727272727275,0.19353265437771328,0.18420431822529923,0.20181611069324104,0.1589506295752346,0.22780847539721855
5.090909090909091,0.19603094910876542,0.18700501818394685,0.20413367257347945,0.1614624949497948,0.2302815573084897
5.454545454545455,0.19840030319776664,0.18951846115585666,0.20636279011934072,0.16384586345548552,0.232628111031486
5.818181818181818,0.20065469990119772,0.19194909071473445,0.2085226659231843,0.1661145019786347,0.234861906615268
6.181818181818182,0.202805900663713,0.19421122483299028,0.21054727674737436,0.16827999480839972,0.2369945313485688
6.545454545454546,0.20486389828059906,0.19651504778932335,0.2125729816628663,0.17035218842039873,0.23903583454214977
6.909090909090909,0.20683725927550922,0.19865270329922147,0.21443121358538458,0.17233952750653686,0.24099426355741765
7.272727272727273,0.20873338663245347,0.20069227749953766,0.21625960591533583,0.1742493128496133,0.24287712167988817
7.636363636363637,0.21055872423352825,0.20278269034193672,0.2180058292865,0.1760879020075639,0.24469076880235519
8.0,0.21231891793947316,0.2046451203489828,0.21940744110307436,0.17786086746597693,0.2464407795764008
8.363636363636363,0.21401894395271082,0.20653142664874202,0.22091987536839633,0.1795731226963124,0.2481320694696805
8.727272727272727,0.2156632121657729,0.20836113172153525,0.22242924518641755,0.18122902367450885,0.24976899628366625
9.090909090909092,0.217255650154812,0.2102094649595463,0.22389648073976331,0.18283245141003002,0.251355442681902
9.454545454545455,0.21879977203302117,0.21187017261166066,0.22529576055773157,0.18438687961828953,0.25289488386171
9.818181818181818,0.2202987353417035,0.2134856311598389,0.22661009634138196,0.1858954306524998,0.25439044348539486
10.181818181818182,0.22175538840213005,0.21497204536794942,0.22797889975763574,0.18736092207118604,0.2558449402471873
10.545454545454545,0.22317230999532753,0.21655520962777622,0.2292080611003333,0.18878590567254452,0.2572609269071068
10.90909090909091,0.22455184282248958,0.2180882088845135,0.23040658547408244,0.19017270042057668,0.2586407232166755
11.272727272727273,0.22589612188644437,0.21954784596724378,0.23157660393043733,0.19152342038177378,0.2599864438552586
11.636363636363637,0.22720709869697797,0.22095161491130832,0.23278474298646104,0.1928399985582121,0.2613000222628912
12.0,0.2284865620202846,0.22230026066908837,0.23397786201909032,0.1941242073239086,0.26258323107644244
12.363636363636363,0.22973615575139356,0.22373228570291376,0.23511412413565685,0.19537767603264433,0.26383769973732346
12.727272727272728,0.2309573943779547,0.2250386600728982,0.2362358815526769,0.19660190625712076,0.2650649297306056
13.090909090909092,0.23215167641681808,0.2263573612152477,0.23742814245979146,0.19779828503401478,0.2662663078301136
13.454545454545455,0.23332029613591468,0.22771086432305543,0.23857965776814408,0.19896809642190394,0.2674431176564662
13.818181818181818,0.23446445381893566,0.2289171667662488,0.2396875544487226,0.2001125316250386,0.26859654980103986
14.181818181818182,0.23558526478612268,0.23025443749535124,0.2408228971345044,0.2012326978925826,0.2697277107254777
14.545454545454547,0.23668376734877836,0.23152707451081134,0.24193153340786447,0.20232962636790253,0.270837630611323
14.90909090909091,0.2377609298460935,0.2327395260421987,0.24298989467276597,0.20340427903398828,0.2719272703058603
15.272727272727273,0.23881765688918205,0.23388950672201658,0.24393504753488052,0.20445755487783568,0.2729975274869931
15.636363636363637,0.2398547949177469,0.23503853506392183,0.24502153642376326,0.20549029537746705,0.27404924215083515
16.0,0.2408731371587358,0.23604913636957167,0.2460039099787237,0.2065032893995191,0.2750832015099429
16.363636363636363,0.24187342806302736,0.2370943337547334,0.24705279216687256,0.20749727758221467,0.2761001443770059
16.727272727272727,0.2428563672850958,0.23808465617740984,0.24815935878739975,0.20847295626764867,0.2771007650979236
17.09090909090909,0.24382261326132973,0.23905697267787882,0.24910682651946423,0.20943098103820135,0.27808571708908214
17.454545454545453,0.2447727864348929,0.2400102274375037,0.2500203150301858,0.21037196990422935,0.27905561602598045
17.81818181818182,0.24570747216845157,0.24094493911274203,0.2509117469857668,0.21129650618374313,0.2800110427239122
18.181818181818183,0.246627223380543,0.24186910057793407,0.25187021176669067,0.21220514110929958,0.28095254574593287
18.545454545454547,0.24753256293664447,0.24277708290133648,0.2527810107741869,0.21309839619273063,0.2818806437687311
18.90909090909091,0.24842398582199024,0.24364475380420356,0.2536128050962781,0.21397676537435106,0.28279582773304596
19.272727272727273,0.24930196111975156,0.2445034678653629,0.2544761653333074,0.2148407169799244,0.28369856280190836
19.636363636363637,0.25016693381525573,0.24536776101018323,0.2553626156134387,0.2156906955057819,0.28458929014710066
20.0,0.25101932644439134,0.2461696664531798,0.25625446244925093,0.2165271232499774,0.285468428581715
20.363636363636363,0.25185954060216736,0.24704390044505192,0.257163337058214,0.21735040180523696,0.2863363760545687
20.727272727272727,0.252687958325508,0.24785318627409664,0.2580033695290096,0.21816091342758848,0.28719351102035995
21.09090909090909,0.25350494336273366,0.24867847653097924,0.25890031614175324,0.21895902229296182,0.2880401936978537
21.454545454545457,0.25431084234075446,0.2494919055817805,0.25980269615785206,0.2197450756526349,0.2888767672269704
21.81818181818182,0.2551059858397699,0.25016381578566077,0.2606754874369625,0.22051940489720143,0.2897035587344532
22.181818181818183,0.2558906893841826,0.25094249215905995,0.26153099485569814,0.22128232653764776,0.2905208803166982
22.545454545454547,0.25666525435749243,0.25164111186556676,0.26236498750192483,0.2220341431112116,0.2913290299474196
