time,assay,95% LCI,95% UCI,95% LPI,95% UPI
0.0,92.98802272062854,92.89748914725607,93.10423827463924,92.19962744622983,93.87122216581069
0.24242424242424243,92.81837407027548,92.68438318785624,92.93871106623692,91.99690700465399,93.66631497556259
0.48484848484848486,92.66802419239949,92.49046497402868,92.80884153208804,91.83749904242428,93.5047696525127
0.7272727272727273,92.53304992786275,92.32841075328267,92.69803657499945,91.69898911800895,93.36417194530607
0.9696969696969697,92.41061288723178,92.18990544247086,92.59515493843573,91.57547576662273,93.23862057586663
1.2121212121212122,92.29859335711066,92.06225854020032,92.50245259102697,91.46363470598077,93.12479144507363
1.4545454545454546,92.19536663564259,91.94971162045735,92.41203549509353,91.36125691678676,93.02047571317301
1.696969696969697,92.09966009399324,91.84346497030201,92.31944354085208,91.26675650769351,92.92408766466195
1.9393939393939394,92.01045835200196,91.7505020891793,92.23725341036925,91.17894019990315,92.83443419281413
2.1818181818181817,91.92693835874778,91.66871855826044,92.16255336618897,91.09688032821525,92.75058780065389
2.4242424242424243,91.84842373238872,91.59285141578764,92.08793500443183,91.01983778295066,92.6718095428072
2.666666666666667,91.77435188746935,91.52087087310835,92.01945186139957,90.94721213070251,92.59749914618094
2.909090909090909,91.70424988057346,91.45281681509898,91.95289786235178,90.87850777548866,92.52716117104484
3.1515151515151514,91.63771633974062,91.3861557919069,91.88950668435513,90.81331015872927,92.4603812109399
3.393939393939394,91.57440772732087,91.32306370258625,91.8288140523525,90.75126852987906,92.39680866324277
3.6363636363636367,91.51402774652905,91.26377078269195,91.76697304107033,90.69208317360714,92.33614395627914
3.878787878787879,91.45631906633689,91.20938635324455,91.71100066583803,90.6354957491168,92.27812888857876
4.121212121212121,91.40105678152797,91.1613539669881,91.65409707227451,90.58128185659184,92.22253919525822
4.363636363636363,91.34804318898183,91.110243663354,91.59964646628691,90.52924523110956,92.16917874187241
4.606060606060606,91.29710357467798,91.0661148683409,91.550007139462,90.47921314757266,92.11787492928624
4.848484848484849,91.24808278554858,91.01999038127641,91.50101253805377,90.4310327412439,92.0684750141511
5.090909090909091,91.2008424170745,90.97428050803632,91.44748803192272,90.38456803036127,92.02084313146361
5.333333333333334,91.15525848854794,90.93086345984838,91.39829562980923,90.33969748395374,91.9748578623266
5.575757575757576,91.11121950795838,90.88929544569942,91.35383858384417,90.29631201786813,91.9304102299235
5.818181818181818,91.06862485070604,90.85119184698583,91.30766466610616,90.2543133306147,91.88740203531316
6.0606060606060606,91.02738339300541,90.81613717812012,91.26575870364533,90.21361251142747,91.84574446544156
6.303030303030303,90.98741235344492,90.78081697253478,91.22319851576837,90.1741288682746,91.80535692110568
6.545454545454546,90.94863630579239,90.74485467827043,91.18086412309447,90.13578893499779,91.7661660240485
6.787878787878788,90.91098633355122,90.71122696097858,91.14068950625158,90.09852562541737,91.72810477102179
7.03030303030303,90.8743993025325,90.67842532168476,91.10153336588651,90.06227750882583,91.6911118092399
7.272727272727273,90.83881723221766,90.64629717806353,91.0632414046389,90.02698818638278,91.65513081273677
7.515151515151516,90.80418675024347,90.61737576555942,91.02384125765504,89.99260575188038,91.62010994309634
