time,assay,95% LCI,95% UCI,95% LPI,95% UPI
11.636363636363637,96.94470371457557,96.79623535733916,97.05242410209893,96.45131273644382,97.43838380562643
11.787878787878789,96.91336460749528,96.76864241145694,97.02064739175202,96.42049465679007,97.40794623805466
11.93939393939394,96.88214031520974,96.73914437634733,96.9879583042573,96.38977877092294,97.37763799797118
12.090909090909092,96.8510300361116,96.71055451215348,96.95548458301234,96.35916370161374,97.34745767457139
12.242424242424242,96.82003297683231,96.68239995500178,96.92418077749754,96.32864810367101,97.31740388691696
12.393939393939394,96.78914835213045,96.65394321035578,96.89319025213993,96.29823066307114,97.28747528308074
12.545454545454545,96.75837538478198,96.62505638836433,96.86147214646094,96.26791009601469,97.25767053921864
12.696969696969697,96.72771330547225,96.59743016645697,96.82893500258304,96.23768514773491,97.22798835839436
12.84848484848485,96.6971613526899,96.57019553432399,96.7981651400786,96.2075545918114,97.19842746990992
13.0,96.66671877262253,96.54478329407462,96.76627336431311,96.17751722916829,97.16898662832183
13.151515151515152,96.63638481905396,96.5190998885032,96.73475933142501,96.14757188739536,97.13966461278055
13.303030303030303,96.60615875326336,96.49083710142935,96.70536209509257,96.11771741967743,97.11046022597941
13.454545454545455,96.57603984392598,96.46534007685638,96.67429392476535,96.08795270420865,97.0813722935888
13.606060606060606,96.54602736701544,96.43869794530713,96.64445242002692,96.05827664345723,97.05239966354166
13.757575757575758,96.51612060570774,96.4130679684817,96.61478818705339,96.02868816343359,97.02354120532327
13.90909090909091,96.48631885028676,96.38674788978572,96.58602046792866,95.99918621285826,96.99479580916108
14.06060606060606,96.45662139805133,96.36118830611493,96.5598564540453,95.96976976281262,96.96616238569835
14.212121212121213,96.42702755322371,96.33465589878605,96.53144201799297,95.94043780578073,96.93763986505945
14.363636363636363,96.39753662685975,96.3068755864435,96.5029215642779,95.91118935523546,96.90922719645998
14.515151515151516,96.36814793676032,96.27734498390916,96.47632984289324,95.88202344505984,96.88092334765278
14.666666666666668,96.33886080738424,96.25122932230573,96.4487858490488,95.85293912888888,96.85272730429507
14.818181818181818,96.30967456976254,96.22503304783135,96.4218108731197,95.82393547963069,96.82463806949526
14.96969696969697,96.28058856141419,96.19650714090281,96.3968739781725,95.7950115889072,96.79665466328
15.121212121212121,96.25160212626311,96.16908015650326,96.37469542407877,95.76616656659922,96.76877612216614
15.272727272727273,96.22271461455644,96.14271490687777,96.34884732351615,95.73739954023749,96.74100149857902
15.424242424242424,96.1939253827843,96.11511577157748,96.32114684667835,95.70870965477656,96.71332986065414
15.575757575757576,96.1652337936005,96.08928059251151,96.29560318633588,95.68009607174689,96.6857602914176
15.727272727272728,96.13663921574485,96.06222107747936,96.27214180187525,95.65155796942786,96.65829188898753
15.878787878787879,96.10814102396638,96.03469536740499,96.25326006756207,95.62309454161316,96.63092376536876
16.03030303030303,96.07973859894797,96.00445775355114,96.22681578862995,95.59470499798647,96.6036550468578
16.18181818181818,96.05143132723208,95.9745087056551,96.20277023050618,95.56638856329344,96.57648487324452
16.333333333333336,96.02321860114753,95.94464743788826,96.18316139323252,95.53814447693966,96.54941239744039
16.484848484848484,95.99509981873764,95.91706316630201,96.16381245017543,95.50997199285142,96.52243678536952
16.636363636363637,95.96707438368931,95.88642239617153,96.14446866507102,95.48187037900558,96.4955572155292
16.78787878787879,95.93914170526321,95.85637201702704,96.12652000550489,95.45383891704451,96.4687728786359
16.939393939393938,95.91130119822505,95.82611409409,96.10693071493887,95.42587690182924,96.44208297720948
17.090909090909093,95.88355228277794,95.7966667175873,96.08787799470151,95.39798364154372,96.41548672570885
17.242424242424242,95.85589438449581,95.76522195932134,96.06873928033333,95.37015845686005,96.38898334972887
17.393939393939394,95.82832693425767,95.73190339020184,96.04822777776228,95.34240068088567,96.3625720859792
17.545454545454547,95.80084936818308,95.69959243137089,96.02793243102498,95.31470965897648,96.33625218212936
17.696969696969695,95.77346112756848,95.66681443809655,96.00927455742752,95.28708474823493,96.31002289633891
17.84848484848485,95.74616165882442,95.6366524422272,95.9880946162515,95.25952531723846,96.28388349701785
18.0,95.71895041341398,95.60642070016262,95.9663523920455,95.23203074596499,96.25783326278453
